Date,Open,High,Low,Close
17-10-2014, 248.80 , 253.49 , 247.51 , 252.19 
20-10-2014, 257.70 , 259.38 , 255.27 , 256.95 
21-10-2014, 258.00 , 260.70 , 256.96 , 258.42 
22-10-2014, 260.90 , 261.36 , 256.51 , 257.52 
27-10-2014, 259.20 , 261.99 , 258.10 , 259.78 
28-10-2014, 260.80 , 266.43 , 260.60 , 265.67 
29-10-2014, 267.70 , 267.90 , 263.10 , 264.38 
30-10-2014, 264.99 , 265.30 , 262.20 , 263.80 
31-10-2014, 265.20 , 270.98 , 264.60 , 270.28 
03-11-2014, 270.60 , 274.35 , 269.42 , 272.35 
05-11-2014, 273.30 , 279.98 , 272.40 , 278.19 
07-11-2014, 277.50 , 278.10 , 273.00 , 274.25 
10-11-2014, 275.90 , 276.90 , 273.30 , 273.95 
11-11-2014, 274.79 , 276.25 , 270.50 , 274.04 
12-11-2014, 275.30 , 277.15 , 273.55 , 274.61 
13-11-2014, 275.61 , 276.23 , 269.50 , 271.93 
14-11-2014, 273.00 , 280.69 , 272.00 , 278.79 
17-11-2014, 279.40 , 295.13 , 279.22 , 294.06 
18-11-2014, 295.70 , 297.90 , 292.41 , 294.58 
19-11-2014, 294.90 , 296.80 , 290.36 , 291.05 
20-11-2014, 294.75 , 298.75 , 291.25 , 297.10 
21-11-2014, 299.90 , 307.00 , 297.25 , 305.50 
24-11-2014, 307.80 , 309.85 , 306.05 , 308.85 
25-11-2014, 309.90 , 309.95 , 301.00 , 304.45 
26-11-2014, 304.90 , 308.75 , 303.60 , 306.25 
27-11-2014, 307.00 , 308.50 , 303.85 , 305.85 
28-11-2014, 308.40 , 322.50 , 308.00 , 321.40 
01-12-2014, 322.80 , 326.95 , 317.60 , 319.60 
02-12-2014, 318.90 , 322.80 , 311.55 , 318.70 
03-12-2014, 319.65 , 322.90 , 316.35 , 317.95 
04-12-2014, 319.85 , 321.00 , 314.05 , 320.30 
05-12-2014, 320.00 , 321.30 , 316.00 , 317.55 
08-12-2014, 318.60 , 318.60 , 312.30 , 312.90 
09-12-2014, 312.70 , 314.40 , 305.50 , 306.55 
10-12-2014, 303.50 , 317.20 , 303.30 , 315.95 
11-12-2014, 313.60 , 318.55 , 310.45 , 314.05 
12-12-2014, 313.65 , 316.90 , 309.00 , 311.35 
15-12-2014, 308.30 , 316.00 , 307.55 , 310.55 
16-12-2014, 308.10 , 311.00 , 293.00 , 295.60 
17-12-2014, 294.40 , 306.40 , 287.00 , 301.75 
18-12-2014, 310.80 , 312.60 , 304.50 , 307.10 
19-12-2014, 311.55 , 312.00 , 303.50 , 304.15 
22-12-2014, 306.30 , 308.65 , 303.35 , 307.70 
23-12-2014, 307.60 , 312.50 , 306.25 , 307.20 
24-12-2014, 306.00 , 309.95 , 305.00 , 305.75 
26-12-2014, 306.85 , 309.80 , 306.05 , 307.65 
29-12-2014, 309.50 , 310.20 , 307.00 , 307.55 
30-12-2014, 308.20 , 310.75 , 306.00 , 309.75 
31-12-2014, 310.05 , 312.95 , 310.00 , 311.85 
01-01-2015, 312.45 , 315.00 , 310.70 , 314.00 
02-01-2015, 314.35 , 318.30 , 314.35 , 315.25 
05-01-2015, 316.25 , 316.80 , 312.10 , 312.75 
06-01-2015, 310.00 , 311.10 , 298.70 , 299.90 
07-01-2015, 300.00 , 302.55 , 295.15 , 300.15 
08-01-2015, 305.00 , 306.50 , 302.35 , 304.85 
09-01-2015, 306.70 , 307.85 , 302.00 , 303.20 
12-01-2015, 304.15 , 307.80 , 301.10 , 307.10 
13-01-2015, 308.15 , 310.75 , 304.15 , 305.10 
14-01-2015, 304.00 , 307.00 , 302.25 , 304.70 
15-01-2015, 319.90 , 323.70 , 314.00 , 320.30 
16-01-2015, 320.00 , 320.30 , 313.10 , 315.45 
19-01-2015, 316.55 , 317.95 , 312.50 , 313.15 
20-01-2015, 314.00 , 319.80 , 314.00 , 318.15 
21-01-2015, 319.90 , 327.60 , 319.00 , 326.20 
22-01-2015, 326.90 , 327.60 , 321.80 , 324.65 
23-01-2015, 328.25 , 332.55 , 324.65 , 327.45 
27-01-2015, 329.40 , 332.15 , 322.60 , 330.05 
28-01-2015, 330.40 , 336.00 , 328.20 , 334.60 
29-01-2015, 332.80 , 333.60 , 325.10 , 327.00 
30-01-2015, 328.70 , 330.50 , 307.00 , 308.95 
02-02-2015, 309.50 , 311.90 , 305.10 , 307.50 
03-02-2015, 312.00 , 312.00 , 299.05 , 300.30 
04-02-2015, 302.70 , 302.95 , 291.90 , 293.05 
05-02-2015, 293.15 , 297.80 , 289.20 , 290.80 
06-02-2015, 291.00 , 294.85 , 285.70 , 290.30 
09-02-2015, 289.50 , 292.80 , 278.00 , 279.50 
10-02-2015, 277.50 , 290.80 , 275.70 , 287.30 
11-02-2015, 290.80 , 293.50 , 283.70 , 285.95 
12-02-2015, 288.90 , 289.00 , 278.30 , 284.30 
13-02-2015, 288.00 , 307.95 , 285.35 , 306.95 
16-02-2015, 310.60 , 313.15 , 304.70 , 306.70 
18-02-2015, 306.80 , 307.90 , 302.00 , 305.70 
19-02-2015, 306.10 , 307.30 , 296.80 , 302.35 
20-02-2015, 301.90 , 306.50 , 297.05 , 302.30 
23-02-2015, 303.20 , 304.60 , 294.40 , 296.55 
24-02-2015, 296.90 , 299.00 , 292.10 , 296.25 
25-02-2015, 299.00 , 300.65 , 295.00 , 295.55 
26-02-2015, 297.00 , 297.00 , 288.05 , 289.40 
27-02-2015, 291.25 , 301.00 , 290.10 , 299.90 
28-02-2015, NA , NA , NA , NA 
02-03-2015, 305.90 , 305.90 , 296.70 , 302.00 
03-03-2015, 303.50 , 305.40 , 299.70 , 302.60 
04-03-2015, 314.00 , 315.00 , 292.00 , 293.85 
05-03-2015, 294.75 , 296.25 , 289.75 , 293.80 
09-03-2015, 292.00 , 294.00 , 288.70 , 290.65 
10-03-2015, 290.75 , 293.25 , 285.10 , 287.60 
11-03-2015, 288.55 , 290.90 , 283.75 , 285.15 
12-03-2015, 288.15 , 289.45 , 286.10 , 286.85 
13-03-2015, 290.00 , 291.05 , 280.00 , 280.75 
16-03-2015, 281.50 , 283.85 , 280.00 , 281.65 
17-03-2015, 283.90 , 284.00 , 279.50 , 283.10 
18-03-2015, 284.10 , 288.45 , 282.00 , 287.30 
19-03-2015, 290.00 , 290.30 , 280.60 , 281.60 
20-03-2015, 281.80 , 282.40 , 276.80 , 278.25 
23-03-2015, 279.40 , 280.00 , 273.55 , 274.75 
24-03-2015, 273.80 , 276.40 , 269.00 , 270.55 
25-03-2015, 271.90 , 272.10 , 265.00 , 265.40 
26-03-2015, 264.50 , 265.90 , 255.20 , 256.65 
27-03-2015, 259.85 , 264.95 , 256.00 , 263.60 
30-03-2015, 265.10 , 269.35 , 263.15 , 267.90 
31-03-2015, 268.90 , 271.35 , 266.00 , 267.05 
01-04-2015, 266.65 , 274.65 , 263.15 , 273.45 
06-04-2015, 275.45 , 275.75 , 271.20 , 274.65 
07-04-2015, 275.30 , 276.35 , 270.30 , 272.05 
08-04-2015, 271.90 , 277.35 , 271.85 , 273.90 
09-04-2015, 275.00 , 281.80 , 272.50 , 280.85 
10-04-2015, 281.00 , 287.35 , 280.05 , 285.75 
13-04-2015, 287.80 , 288.50 , 283.35 , 286.30 
15-04-2015, 287.40 , 294.45 , 285.95 , 290.00 
16-04-2015, 290.25 , 294.25 , 286.50 , 292.40 
17-04-2015, 291.00 , 294.90 , 289.20 , 291.75 
20-04-2015, 291.00 , 293.35 , 284.85 , 287.65 
21-04-2015, 287.40 , 292.00 , 281.75 , 289.20 
22-04-2015, 290.55 , 293.25 , 275.40 , 283.85 
23-04-2015, 285.00 , 287.40 , 276.25 , 277.65 
24-04-2015, 278.35 , 279.60 , 274.35 , 275.55 
27-04-2015, 276.55 , 276.55 , 266.10 , 267.05 
28-04-2015, 267.00 , 273.50 , 265.15 , 272.50 
29-04-2015, 272.25 , 273.40 , 269.55 , 271.90 
30-04-2015, 270.10 , 273.45 , 266.70 , 269.75 
04-05-2015, 274.00 , 278.00 , 271.65 , 277.15 
05-05-2015, 277.00 , 277.00 , 271.35 , 272.05 
06-05-2015, 271.45 , 273.60 , 263.25 , 265.40 
07-05-2015, 264.00 , 267.25 , 259.65 , 260.95 
08-05-2015, 264.00 , 268.00 , 260.30 , 261.95 
11-05-2015, 263.40 , 277.20 , 262.60 , 276.05 
12-05-2015, 275.30 , 275.40 , 266.35 , 267.40 
13-05-2015, 269.90 , 275.00 , 268.05 , 274.30 
14-05-2015, 274.00 , 281.90 , 272.95 , 280.95 
15-05-2015, 282.00 , 288.35 , 282.00 , 287.45 
18-05-2015, 289.90 , 290.00 , 285.40 , 289.75 
19-05-2015, 289.20 , 291.35 , 286.20 , 288.45 
20-05-2015, 289.50 , 294.80 , 289.25 , 292.60 
21-05-2015, 294.00 , 294.75 , 288.45 , 290.25 
22-05-2015, 293.00 , 305.00 , 280.75 , 282.45 
25-05-2015, 280.20 , 284.30 , 276.15 , 277.65 
26-05-2015, 279.00 , 280.80 , 276.00 , 277.15 
27-05-2015, 277.00 , 281.60 , 274.20 , 280.75 
28-05-2015, 279.80 , 279.80 , 276.10 , 277.60 
29-05-2015, 278.65 , 281.65 , 277.10 , 278.15 
01-06-2015, 278.65 , 282.00 , 277.55 , 278.20 
02-06-2015, 278.80 , 279.45 , 265.35 , 266.25 
03-06-2015, 267.00 , 267.30 , 255.05 , 257.40 
04-06-2015, 259.90 , 261.40 , 253.75 , 257.60 
05-06-2015, 257.00 , 262.00 , 255.60 , 257.80 
08-06-2015, 258.75 , 258.75 , 252.55 , 254.95 
09-06-2015, 255.00 , 258.30 , 254.00 , 257.60 
10-06-2015, 259.00 , 262.55 , 258.50 , 260.60 
11-06-2015, 262.25 , 262.95 , 252.65 , 254.00 
12-06-2015, 254.05 , 255.50 , 251.80 , 253.95 
15-06-2015, 255.00 , 255.60 , 248.85 , 250.25 
16-06-2015, 250.25 , 255.75 , 249.00 , 254.60 
17-06-2015, 256.00 , 256.90 , 253.50 , 255.10 
18-06-2015, 256.45 , 260.70 , 255.20 , 258.10 
19-06-2015, 259.90 , 263.10 , 258.15 , 260.15 
22-06-2015, 260.90 , 267.40 , 260.80 , 266.00 
23-06-2015, 269.40 , 271.20 , 266.25 , 267.75 
24-06-2015, 267.70 , 267.90 , 260.50 , 262.35 
25-06-2015, 261.25 , 266.00 , 259.05 , 264.80 
26-06-2015, 264.10 , 266.90 , 261.05 , 265.20 
29-06-2015, 258.75 , 260.80 , 255.00 , 259.65 
30-06-2015, 259.25 , 263.35 , 257.60 , 262.75 
01-07-2015, 263.10 , 269.50 , 262.55 , 267.75 
02-07-2015, 267.90 , 271.25 , 266.10 , 267.85 
03-07-2015, 267.35 , 270.00 , 266.80 , 269.40 
06-07-2015, 263.20 , 271.50 , 262.00 , 270.80 
07-07-2015, 270.40 , 274.65 , 270.00 , 272.90 
08-07-2015, 269.90 , 271.00 , 265.60 , 267.35 
09-07-2015, 267.00 , 271.30 , 267.00 , 267.75 
10-07-2015, 270.25 , 271.00 , 266.25 , 270.55 
13-07-2015, 272.00 , 274.35 , 267.90 , 273.70 
14-07-2015, 273.60 , 273.60 , 267.15 , 268.20 
15-07-2015, 268.75 , 271.70 , 267.15 , 268.05 
16-07-2015, 269.75 , 272.75 , 268.10 , 272.20 
17-07-2015, 272.40 , 274.00 , 270.50 , 271.10 
20-07-2015, 272.00 , 272.00 , 266.15 , 267.45 
21-07-2015, 267.00 , 269.80 , 263.50 , 264.30 
22-07-2015, 263.70 , 269.40 , 261.90 , 268.55 
23-07-2015, 268.50 , 272.00 , 267.25 , 270.05 
24-07-2015, 268.70 , 270.35 , 262.10 , 263.25 
27-07-2015, 263.20 , 263.40 , 258.05 , 258.45 
28-07-2015, 260.25 , 263.90 , 258.35 , 259.20 
29-07-2015, 260.00 , 260.70 , 252.30 , 253.60 
30-07-2015, 253.60 , 259.50 , 253.60 , 256.80 
31-07-2015, 258.00 , 273.75 , 257.55 , 270.05 
03-08-2015, 270.00 , 283.00 , 269.90 , 281.05 
04-08-2015, 282.50 , 289.95 , 276.40 , 288.60 
05-08-2015, 289.10 , 291.80 , 284.25 , 285.40 
06-08-2015, 285.60 , 290.80 , 282.00 , 289.05 
07-08-2015, 288.50 , 288.50 , 280.20 , 281.30 
10-08-2015, 282.05 , 286.00 , 280.10 , 282.75 
11-08-2015, 285.80 , 289.45 , 267.50 , 268.80 
12-08-2015, 267.45 , 267.45 , 255.05 , 256.35 
13-08-2015, 259.75 , 262.85 , 258.15 , 259.30 
14-08-2015, 261.90 , 269.40 , 259.25 , 268.50 
17-08-2015, 272.00 , 281.90 , 270.80 , 279.75 
18-08-2015, 280.80 , 288.00 , 275.55 , 284.80 
19-08-2015, 283.90 , 285.95 , 275.55 , 278.00 
20-08-2015, 277.65 , 281.65 , 268.00 , 270.55 
21-08-2015, 261.50 , 268.90 , 256.20 , 267.50 
24-08-2015, 254.70 , 257.70 , 242.40 , 245.40 
25-08-2015, 250.00 , 254.80 , 240.00 , 253.35 
26-08-2015, 252.50 , 253.30 , 245.00 , 245.70 
27-08-2015, 251.15 , 252.00 , 248.10 , 249.45 
28-08-2015, 254.50 , 255.90 , 247.45 , 248.95 
31-08-2015, 249.00 , 251.35 , 245.00 , 247.35 
01-09-2015, 244.85 , 244.85 , 237.70 , 239.10 
02-09-2015, 242.65 , 243.00 , 230.10 , 230.55 
03-09-2015, 232.65 , 235.40 , 231.00 , 232.25 
04-09-2015, 231.90 , 231.90 , 224.00 , 225.15 
07-09-2015, 227.10 , 227.50 , 220.15 , 221.10 
08-09-2015, 223.00 , 230.25 , 221.15 , 228.35 
09-09-2015, 233.95 , 234.50 , 229.10 , 231.65 
10-09-2015, 227.35 , 229.80 , 224.10 , 227.45 
11-09-2015, 230.90 , 233.30 , 228.00 , 230.10 
14-09-2015, 231.55 , 236.00 , 230.00 , 235.25 
15-09-2015, 235.20 , 238.45 , 232.65 , 232.90 
16-09-2015, 236.40 , 237.75 , 235.00 , 236.80 
18-09-2015, 240.00 , 246.45 , 239.50 , 242.00 
21-09-2015, 239.55 , 246.00 , 237.25 , 245.25 
22-09-2015, 247.95 , 248.45 , 236.25 , 237.95 
23-09-2015, 235.00 , 241.90 , 233.60 , 239.85 
24-09-2015, 239.45 , 241.45 , 238.05 , 239.05 
28-09-2015, 241.00 , 243.65 , 238.65 , 239.45 
29-09-2015, 236.00 , 245.40 , 232.20 , 241.90 
30-09-2015, 244.85 , 245.40 , 235.70 , 237.15 
01-10-2015, 241.20 , 241.90 , 234.40 , 235.15 
05-10-2015, 238.10 , 241.35 , 237.25 , 240.00 
06-10-2015, 242.70 , 242.80 , 237.70 , 240.10 
07-10-2015, 240.15 , 244.25 , 239.05 , 243.55 
08-10-2015, 242.45 , 245.20 , 241.10 , 243.30 
09-10-2015, 245.50 , 247.80 , 240.65 , 243.45 
12-10-2015, 244.10 , 245.65 , 241.30 , 244.55 
13-10-2015, 244.00 , 247.50 , 242.05 , 243.80 
14-10-2015, 243.70 , 246.80 , 243.20 , 244.25 
15-10-2015, 246.00 , 249.90 , 245.50 , 248.95 
16-10-2015, 249.85 , 257.15 , 248.35 , 256.80 
19-10-2015, 256.65 , 257.10 , 253.50 , 254.50 
20-10-2015, 254.50 , 257.10 , 253.20 , 254.85 
21-10-2015, 254.00 , 255.90 , 248.55 , 249.80 
23-10-2015, 253.00 , 254.85 , 252.00 , 253.40 
26-10-2015, 254.75 , 256.00 , 250.35 , 251.25 
27-10-2015, 250.10 , 252.20 , 248.10 , 248.80 
28-10-2015, 248.00 , 249.45 , 241.20 , 242.05 
29-10-2015, 241.50 , 241.80 , 236.45 , 236.95 
30-10-2015, 238.70 , 240.40 , 235.10 , 237.05 
02-11-2015, 238.00 , 238.00 , 232.70 , 236.90 
03-11-2015, 239.35 , 239.70 , 235.00 , 235.95 
04-11-2015, 239.20 , 240.50 , 237.00 , 239.00 
05-11-2015, 238.00 , 239.00 , 233.10 , 233.90 
06-11-2015, 235.60 , 244.80 , 233.00 , 243.00 
09-11-2015, 236.00 , 248.30 , 235.60 , 246.10 
10-11-2015, 244.90 , 247.25 , 240.10 , 241.20 
13-11-2015, 241.50 , 241.80 , 237.70 , 240.25 
16-11-2015, 239.50 , 249.35 , 239.10 , 248.30 
17-11-2015, 250.00 , 251.65 , 246.70 , 247.85 
18-11-2015, 247.60 , 248.70 , 239.45 , 241.00 
19-11-2015, 243.05 , 245.00 , 241.40 , 243.90 
20-11-2015, 243.95 , 249.90 , 242.00 , 242.95 
23-11-2015, 243.90 , 245.25 , 240.55 , 242.70 
24-11-2015, 242.50 , 244.00 , 240.60 , 241.40 
26-11-2015, 241.95 , 244.90 , 241.00 , 242.50 
27-11-2015, 243.00 , 250.50 , 242.80 , 249.70 
30-11-2015, 249.65 , 253.00 , 245.00 , 248.65 
01-12-2015, 250.85 , 251.90 , 249.30 , 250.20 
02-12-2015, 250.55 , 250.65 , 243.75 , 244.60 
03-12-2015, 244.15 , 244.50 , 240.40 , 241.10 
04-12-2015, 240.00 , 242.15 , 238.05 , 241.10 
07-12-2015, 242.95 , 242.95 , 238.00 , 238.65 
08-12-2015, 238.10 , 239.95 , 235.30 , 235.95 
09-12-2015, 235.40 , 238.20 , 233.60 , 234.40 
10-12-2015, 236.00 , 236.75 , 230.60 , 231.95 
11-12-2015, 232.90 , 233.90 , 225.10 , 227.30 
14-12-2015, 224.90 , 227.70 , 224.00 , 225.95 
15-12-2015, 227.00 , 227.15 , 224.00 , 226.40 
16-12-2015, 227.75 , 229.60 , 225.25 , 227.30 
17-12-2015, 230.00 , 232.40 , 228.50 , 230.90 
18-12-2015, 229.95 , 232.35 , 225.80 , 226.50 
21-12-2015, 226.90 , 231.00 , 226.50 , 230.45 
22-12-2015, 231.65 , 232.25 , 227.50 , 228.35 
23-12-2015, 230.25 , 231.00 , 228.90 , 229.65 
24-12-2015, 230.85 , 231.00 , 227.60 , 228.30 
28-12-2015, 229.05 , 229.95 , 228.00 , 228.90 
29-12-2015, 228.85 , 229.95 , 227.50 , 228.20 
30-12-2015, 229.00 , 229.70 , 224.85 , 225.80 
31-12-2015, 225.95 , 226.55 , 224.00 , 224.45 
01-01-2016, 225.00 , 228.90 , 224.50 , 227.80 
04-01-2016, 226.95 , 226.95 , 220.05 , 220.70 
05-01-2016, 222.80 , 222.80 , 217.00 , 217.75 
06-01-2016, 217.90 , 219.90 , 216.40 , 216.85 
07-01-2016, 214.00 , 214.10 , 209.00 , 209.55 
08-01-2016, 212.00 , 212.50 , 208.60 , 208.95 
11-01-2016, 206.80 , 207.50 , 202.65 , 204.30 
12-01-2016, 204.85 , 205.00 , 198.60 , 199.40 
13-01-2016, 201.35 , 202.40 , 194.00 , 200.90 
14-01-2016, 197.00 , 201.50 , 194.30 , 196.05 
15-01-2016, 197.80 , 197.80 , 181.00 , 184.30 
18-01-2016, 184.90 , 188.15 , 179.15 , 181.00 
19-01-2016, 182.15 , 187.80 , 181.50 , 182.95 
20-01-2016, 180.65 , 180.65 , 171.50 , 173.65 
21-01-2016, 177.00 , 178.65 , 172.05 , 175.60 
22-01-2016, 179.90 , 185.40 , 178.30 , 184.60 
25-01-2016, 187.90 , 188.80 , 182.50 , 182.95 
27-01-2016, 184.40 , 186.20 , 181.05 , 184.40 
28-01-2016, 184.20 , 185.90 , 182.50 , 185.25 
29-01-2016, 184.20 , 185.75 , 178.10 , 179.90 
01-02-2016, 181.95 , 181.95 , 172.10 , 172.75 
02-02-2016, 173.10 , 177.40 , 168.60 , 169.40 
03-02-2016, 167.80 , 167.80 , 163.25 , 166.05 
04-02-2016, 169.30 , 169.80 , 160.20 , 162.85 
05-02-2016, 163.70 , 169.30 , 162.20 , 168.20 
08-02-2016, 169.45 , 176.90 , 168.55 , 172.15 
09-02-2016, 168.00 , 172.40 , 166.10 , 167.05 
10-02-2016, 165.00 , 166.20 , 158.00 , 159.00 
11-02-2016, 159.50 , 167.50 , 152.20 , 154.25 
12-02-2016, 156.15 , 157.65 , 148.25 , 154.80 
15-02-2016, 159.00 , 170.00 , 158.00 , 167.85 
16-02-2016, 170.75 , 170.75 , 155.65 , 156.40 
17-02-2016, 155.00 , 159.85 , 151.25 , 158.95 
18-02-2016, 161.95 , 163.70 , 156.40 , 159.80 
19-02-2016, 157.90 , 165.30 , 157.10 , 164.70 
22-02-2016, 165.95 , 166.80 , 163.70 , 164.95 
23-02-2016, 165.00 , 165.00 , 158.00 , 158.50 
24-02-2016, 156.00 , 160.70 , 155.30 , 156.30 
25-02-2016, 157.60 , 158.10 , 151.00 , 151.80 
26-02-2016, 155.50 , 158.70 , 152.55 , 155.90 
29-02-2016, 158.20 , 163.90 , 153.00 , 158.75 
01-03-2016, 160.50 , 162.90 , 158.55 , 162.05 
02-03-2016, 172.50 , 183.20 , 172.50 , 181.15 
03-03-2016, 184.00 , 184.60 , 178.50 , 182.75 
04-03-2016, 183.40 , 189.85 , 178.50 , 188.40 
08-03-2016, 186.95 , 186.95 , 181.40 , 183.35 
09-03-2016, 180.00 , 184.00 , 178.70 , 183.40 
10-03-2016, 184.75 , 184.75 , 179.40 , 180.50 
11-03-2016, 180.00 , 182.65 , 177.55 , 180.10 
14-03-2016, 182.45 , 183.40 , 180.70 , 181.75 
15-03-2016, 181.65 , 186.20 , 181.65 , 185.30 
16-03-2016, 185.00 , 185.90 , 181.60 , 185.20 
17-03-2016, 188.00 , 189.30 , 185.00 , 186.35 
18-03-2016, 186.85 , 192.00 , 186.00 , 191.25 
21-03-2016, 193.00 , 197.30 , 193.00 , 196.80 
22-03-2016, 196.80 , 198.25 , 194.50 , 197.50 
23-03-2016, 196.90 , 197.60 , 195.30 , 196.60 
28-03-2016, 195.80 , 198.25 , 187.65 , 188.30 
29-03-2016, 188.50 , 191.25 , 186.65 , 189.50 
30-03-2016, 192.25 , 198.30 , 190.50 , 197.55 
31-03-2016, 197.85 , 198.75 , 192.35 , 194.25 
01-04-2016, 193.70 , 197.25 , 192.00 , 195.65 
04-04-2016, 197.30 , 197.45 , 192.55 , 194.70 
05-04-2016, 193.90 , 194.55 , 183.30 , 184.35 
06-04-2016, 185.00 , 185.50 , 182.20 , 183.85 
07-04-2016, 183.80 , 185.65 , 181.00 , 181.95 
08-04-2016, 181.65 , 183.95 , 180.20 , 183.10 
11-04-2016, 183.85 , 188.90 , 182.00 , 188.25 
12-04-2016, 188.50 , 190.25 , 186.30 , 187.80 
13-04-2016, 191.55 , 193.80 , 190.80 , 191.90 
18-04-2016, 191.45 , 191.50 , 185.60 , 186.75 
20-04-2016, 188.35 , 188.65 , 184.10 , 187.30 
21-04-2016, 190.50 , 197.40 , 190.00 , 194.35 
22-04-2016, 193.60 , 201.50 , 191.55 , 200.15 
25-04-2016, 200.95 , 202.55 , 195.80 , 197.05 
26-04-2016, 195.95 , 201.40 , 194.55 , 200.95 
27-04-2016, 200.90 , 200.90 , 195.50 , 196.15 
28-04-2016, 196.75 , 198.20 , 191.20 , 192.05 
29-04-2016, 191.90 , 194.00 , 186.45 , 189.00 
02-05-2016, 187.60 , 188.45 , 185.50 , 186.00 
03-05-2016, 187.00 , 189.35 , 183.65 , 184.05 
04-05-2016, 183.50 , 184.40 , 179.15 , 179.95 
05-05-2016, 180.25 , 182.70 , 178.50 , 180.35 
06-05-2016, 180.95 , 184.95 , 180.10 , 184.35 
09-05-2016, 186.50 , 189.40 , 185.05 , 188.70 
10-05-2016, 187.60 , 190.30 , 186.70 , 189.50 
11-05-2016, 185.40 , 188.50 , 184.10 , 185.00 
12-05-2016, 187.10 , 189.50 , 185.40 , 188.50 
13-05-2016, 187.95 , 187.95 , 184.30 , 184.85 
16-05-2016, 185.00 , 185.00 , 175.15 , 176.80 
17-05-2016, 178.50 , 178.60 , 175.25 , 176.85 
18-05-2016, 176.90 , 180.45 , 173.55 , 179.95 
19-05-2016, 181.00 , 181.00 , 171.90 , 172.70 
20-05-2016, 173.50 , 174.70 , 170.55 , 171.35 
23-05-2016, 172.30 , 172.70 , 168.20 , 168.40 
24-05-2016, 168.80 , 170.40 , 166.40 , 169.50 
25-05-2016, 171.50 , 175.80 , 171.45 , 175.10 
26-05-2016, 175.10 , 185.50 , 173.50 , 184.15 
27-05-2016, 184.00 , 202.40 , 181.50 , 195.90 
30-05-2016, 200.20 , 203.90 , 194.60 , 198.85 
31-05-2016, 198.80 , 205.70 , 196.20 , 204.95 
01-06-2016, 205.95 , 208.30 , 196.60 , 198.25 
02-06-2016, 197.85 , 202.30 , 195.55 , 200.55 
03-06-2016, 201.00 , 202.15 , 195.40 , 196.60 
06-06-2016, 197.45 , 202.60 , 197.10 , 198.90 
07-06-2016, 200.45 , 211.15 , 200.15 , 210.15 
08-06-2016, 210.15 , 211.90 , 207.55 , 210.70 
09-06-2016, 210.00 , 212.80 , 208.30 , 209.95 
10-06-2016, 209.35 , 211.50 , 205.30 , 205.95 
13-06-2016, 201.50 , 202.60 , 200.20 , 201.80 
14-06-2016, 204.35 , 208.60 , 203.80 , 207.70 
15-06-2016, 209.75 , 217.55 , 208.55 , 216.05 
16-06-2016, 216.00 , 218.50 , 213.05 , 216.00 
17-06-2016, 216.75 , 217.50 , 211.60 , 213.45 
20-06-2016, 208.00 , 216.70 , 207.90 , 215.90 
21-06-2016, 215.00 , 217.50 , 213.15 , 214.00 
22-06-2016, 214.00 , 215.25 , 211.45 , 212.90 
23-06-2016, 213.00 , 218.00 , 212.75 , 217.55 
24-06-2016, 205.90 , 212.35 , 202.50 , 211.25 
27-06-2016, 210.80 , 218.85 , 210.55 , 217.15 
28-06-2016, 216.75 , 218.65 , 215.40 , 215.90 
29-06-2016, 217.90 , 218.80 , 216.10 , 217.20 
30-06-2016, 220.00 , 221.90 , 217.90 , 218.80 
01-07-2016, 220.80 , 221.00 , 218.90 , 219.60 
04-07-2016, 222.35 , 224.35 , 222.00 , 223.00 
05-07-2016, 223.25 , 225.15 , 221.55 , 223.50 
07-07-2016, 223.90 , 224.60 , 219.35 , 220.05 
08-07-2016, 220.15 , 220.85 , 216.50 , 218.30 
11-07-2016, 223.60 , 225.45 , 222.00 , 224.70 
12-07-2016, 225.00 , 227.20 , 224.15 , 226.70 
13-07-2016, 227.00 , 228.50 , 223.95 , 227.70 
14-07-2016, 227.00 , 232.85 , 226.00 , 232.00 
15-07-2016, 232.90 , 234.40 , 230.80 , 231.50 
18-07-2016, 232.40 , 233.85 , 228.20 , 228.75 
19-07-2016, 230.00 , 232.15 , 227.00 , 229.60 
20-07-2016, 230.65 , 232.75 , 229.20 , 231.15 
21-07-2016, 231.65 , 232.10 , 224.40 , 225.65 
22-07-2016, 225.40 , 225.90 , 222.10 , 223.50 
25-07-2016, 223.00 , 231.00 , 222.70 , 229.90 
26-07-2016, 230.00 , 232.20 , 225.90 , 226.70 
27-07-2016, 227.75 , 231.00 , 226.80 , 229.25 
28-07-2016, 230.15 , 235.15 , 229.30 , 231.00 
29-07-2016, 230.00 , 232.70 , 228.40 , 229.40 
01-08-2016, 230.80 , 232.65 , 225.30 , 227.30 
02-08-2016, 229.30 , 230.90 , 227.30 , 228.05 
03-08-2016, 228.50 , 230.50 , 225.80 , 226.65 
04-08-2016, 228.45 , 228.70 , 223.20 , 225.65 
05-08-2016, 227.35 , 233.90 , 226.90 , 232.75 
08-08-2016, 233.95 , 235.90 , 231.70 , 233.25 
09-08-2016, 234.25 , 238.00 , 232.65 , 235.15 
10-08-2016, 236.75 , 236.90 , 231.05 , 231.50 
11-08-2016, 231.50 , 231.60 , 226.10 , 227.15 
12-08-2016, 227.00 , 247.95 , 224.40 , 243.30 
16-08-2016, 245.25 , 247.90 , 242.65 , 246.75 
17-08-2016, 246.45 , 249.80 , 244.30 , 246.25 
